Cycle,Crack Size,da/dN,a/W,Date,Time,Pmax,Pmin,Delta P,R ratio,Kmax,Kmin,Delta K,Compliance,COD max,COD min,SP-Pmax,SP-Pmin,Step,Frequency,Baseline Pmin,Baseline Delta K, Remarks,1% Sop/Smax,2% Sop/Smax,4% Sop/Smax,1% Delta Keff,2% Delta Keff,4% Delta Keff
12337,10.09,7.4E-06,0.397,16-Jan-20,11:14:08,2.249,0,2.25,0,16.449,-0.004,16.449,0.028747,0.071,0.007,2.25,0,0,25,0,16.449,,0.591,0.608,0.671,6.734,6.441,5.404
12376,10.09,7.3E-06,0.397,16-Jan-20,11:14:10,2.249,-0.001,2.25,0,16.423,-0.005,16.423,0.028686,0.071,0.007,2.25,0,0,25,0,16.423,,0.597,0.639,0.716,6.617,5.922,4.669
12480,10.09,7.3E-06,0.395,16-Jan-20,11:14:14,2.245,0,2.245,0,16.331,-0.001,16.331,0.028635,0.071,0.007,2.25,0,0,25,0,16.331,,0.616,0.634,0.669,6.267,5.982,5.412
12584,10.09,7.2E-06,0.395,16-Jan-20,11:14:18,2.25,0.002,2.248,0.001,16.36,0.013,16.347,0.028803,0.071,0.007,2.25,0,0,25,0,16.36,,0.645,0.668,0,5.81,5.432,16.36
12688,10.09,7.2E-06,0.396,16-Jan-20,11:14:22,2.248,-0.003,2.251,-0.001,16.406,-0.025,16.406,0.028764,0.071,0.007,2.25,0,0,25,0,16.406,,0.288,0.703,0.767,11.677,4.871,3.819
12792,10.09,7.1E-06,0.397,16-Jan-20,11:14:27,2.248,0.001,2.247,0.001,16.412,0.009,16.403,0.028941,0.071,0.007,2.25,0,0,25,0,16.412,,0.681,0,0,5.235,16.412,16.412
12896,10.094,7.4E-06,0.397,16-Jan-20,11:14:31,2.25,0.001,2.249,0.001,16.462,0.008,16.454,0.028958,0.071,0.007,2.25,0,0,25,0,16.462,,0.623,0.65,0,6.201,5.763,16.462
13000,10.095,7.4E-06,0.397,16-Jan-20,11:14:35,2.249,-0.001,2.251,-0.001,16.439,-0.011,16.439,0.0287,0.071,0.007,2.25,0,0,25,0,16.439,,0.572,0.602,0.782,7.037,6.536,3.589
13104,10.095,7.3E-06,0.397,16-Jan-20,11:14:39,2.249,0.002,2.247,0.001,16.424,0.015,16.409,0.028731,0.071,0.007,2.25,0,0,25,0,16.424,,0.604,0.647,0,6.506,5.793,16.424
13208,10.095,7.3E-06,0.397,16-Jan-20,11:14:43,2.252,0.001,2.25,0.001,16.44,0.01,16.43,0.028772,0.071,0.007,2.25,0,0,25,0,16.44,,0.656,0.671,0.7,5.653,5.41,4.925
13312,10.095,7.2E-06,0.396,16-Jan-20,11:14:47,2.25,-0.001,2.25,0,16.386,-0.006,16.386,0.028612,0.071,0.007,2.25,0,0,25,0,16.386,,0.629,0.676,0.748,6.085,5.316,4.136
13416,10.095,7.2E-06,0.396,16-Jan-20,11:14:52,2.254,-0.001,2.255,0,16.414,-0.008,16.414,0.028398,0.071,0.007,2.25,0,0,25,0,16.414,,0.582,0.604,0,6.866,6.5,16.414
13520,10.095,7.1E-06,0.396,16-Jan-20,11:14:56,2.247,-0.001,2.249,-0.001,16.361,-0.01,16.361,0.02874,0.071,0.007,2.25,0,0,25,0,16.361,,0.603,0.739,0.787,6.492,4.267,3.492
13624,10.095,7E-06,0.396,16-Jan-20,11:15:00,2.248,0.002,2.246,0.001,16.388,0.013,16.375,0.029022,0.071,0.007,2.25,0,0,25,0,16.388,,0.644,0,0,5.828,16.388,16.388
13728,10.095,7E-06,0.397,16-Jan-20,11:15:04,2.25,0.001,2.249,0,16.445,0.006,16.439,0.028607,0.071,0.007,2.25,0,0,25,0,16.445,,0.632,0.651,0.689,6.045,5.736,5.12
13832,10.095,6.9E-06,0.397,16-Jan-20,11:15:08,2.247,-0.004,2.251,-0.002,16.431,-0.032,16.431,0.028949,0.071,0.007,2.25,0,0,25,0,16.431,,0.603,0.634,0.697,6.526,6.017,4.985
13936,10.095,6.9E-06,0.397,16-Jan-20,11:15:12,2.249,0.003,2.247,0.001,16.418,0.019,16.4,0.028733,0.071,0.007,2.25,0,0,25,0,16.418,,0.622,0.648,0.698,6.201,5.786,4.957
14040,10.095,6.8E-06,0.396,16-Jan-20,11:15:17,2.249,-0.001,2.25,0,16.395,-0.005,16.395,0.028667,0.071,0.007,2.25,0,0,25,0,16.395,,0.591,0.627,0.697,6.71,6.112,4.968
14144,10.095,6.8E-06,0.397,16-Jan-20,11:15:21,2.249,0,2.248,0,16.411,0.001,16.41,0.0288,0.071,0.007,2.25,0,0,25,0,16.411,,0.57,0.596,0,7.059,6.634,16.411
14248,10.095,6.7E-06,0.397,16-Jan-20,11:15:25,2.25,0.001,2.249,0,16.45,0.004,16.446,0.029042,0.071,0.007,2.25,0,0,25,0,16.45,,0.655,0,0,5.668,16.45,16.45
14352,10.095,6.7E-06,0.397,16-Jan-20,11:15:29,2.246,-0.001,2.247,0,16.429,-0.005,16.429,0.028933,0.071,0.007,2.25,0,0,25,0,16.429,,0.608,0.715,0.756,6.448,4.69,4.004
14456,10.104,1.48E-05,0.398,16-Jan-20,11:15:33,2.248,0.002,2.245,0.001,16.46,0.017,16.385,0.029036,0.071,0.007,2.25,0,0,25,0,16.46,,0.649,0.676,0,5.77,5.336,16.46
14456,10.104,1.45E-05,0.398,16-Jan-20,11:15:33,2.248,0.002,2.245,0.001,16.46,0.017,16.385,0.029036,0.071,0.007,2.25,0,0,25,0,16.46,,0.649,0.676,0,5.77,5.336,16.46
14560,10.113,1.37E-05,0.398,16-Jan-20,11:15:37,2.251,0.002,2.249,0.001,16.489,0.014,16.412,0.029049,0.071,0.007,2.25,0,0,25,0,16.489,,0.297,0,0,11.59,16.489,16.489
14664,10.113,1.38E-05,0.398,16-Jan-20,11:15:42,2.251,0.005,2.245,0.002,16.487,0.04,16.384,0.029026,0.071,0.007,2.25,0,0,25,0,16.487,,0.641,0.69,0,5.913,5.111,16.487
14768,10.113,1.36E-05,0.398,16-Jan-20,11:15:46,2.249,0.004,2.245,0.002,16.464,0.03,16.382,0.028801,0.071,0.007,2.25,0,0,25,0,16.464,,0.627,0.645,0.68,6.14,5.847,5.261
14872,10.113,1.37E-05,0.398,16-Jan-20,11:15:50,2.25,0.001,2.248,0,16.466,0.008,16.408,0.028837,0.071,0.007,2.25,0,0,25,0,16.466,,0.585,0.629,0,6.834,6.11,16.466
14976,10.113,1.36E-05,0.397,16-Jan-20,11:15:54,2.248,-0.001,2.249,0,16.434,-0.004,16.423,0.029078,0.071,0.007,2.25,0,0,25,0,16.434,,0.633,0.675,0.747,6.023,5.347,4.155
15080,10.113,1.36E-05,0.397,16-Jan-20,11:15:58,2.249,0.002,2.247,0.001,16.43,0.017,16.411,0.028947,0.071,0.007,2.25,0,0,25,0,16.43,,0.288,0.685,0,11.695,5.179,16.43
15184,10.113,1.36E-05,0.396,16-Jan-20,11:16:02,2.248,0.004,2.244,0.002,16.403,0.027,16.394,0.028907,0.071,0.007,2.25,0,0,25,0,16.403,,0.623,0.645,0.689,6.185,5.825,5.104
15288,10.113,1.36E-05,0.396,16-Jan-20,11:16:07,2.25,-0.002,2.252,-0.001,16.409,-0.014,16.436,0.028773,0.071,0.007,2.25,0,0,25,0,16.409,,0.618,0.633,0.663,6.276,6.027,5.527
15392,10.113,1.34E-05,0.396,16-Jan-20,11:16:11,2.252,0.001,2.251,0,16.423,0.007,16.446,0.028601,0.071,0.007,2.25,0,0,25,0,16.423,,0.598,0.639,0,6.602,5.934,16.423
15496,10.113,1.34E-05,0.397,16-Jan-20,11:16:15,2.246,0.002,2.244,0.001,16.398,0.017,16.389,0.029074,0.071,0.007,2.25,0,0,25,0,16.398,,0.268,0.282,0,12.011,11.78,16.398
15600,10.113,1.32E-05,0.398,16-Jan-20,11:16:19,2.247,0.001,2.247,0,16.447,0.005,16.411,0.028868,0.071,0.007,2.25,0,0,25,0,16.447,,0.281,0,0,11.82,16.447,16.447
15704,10.117,1.29E-05,0.398,16-Jan-20,11:16:23,2.252,0,2.252,0,16.514,0.002,16.449,0.029127,0.071,0.007,2.25,0,0,25,0,16.514,,0.294,0.648,0.681,11.655,5.815,5.268
15704,10.117,1.29E-05,0.398,16-Jan-20,11:16:23,2.252,0,2.252,0,16.514,0.002,16.449,0.029127,0.071,0.007,2.25,0,0,25,0,16.514,,0.294,0.648,0.681,11.655,5.815,5.268
15795,10.128,1.21E-05,0.399,16-Jan-20,11:16:27,2.251,0.001,2.25,0,16.523,0.004,16.436,0.029062,0.071,0.007,2.25,0,0,25,0,16.523,,0.671,0.696,0,5.432,5.025,16.523
15808,10.131,1.23E-05,0.399,16-Jan-20,11:16:27,2.253,0.001,2.252,0,16.549,0.007,16.454,0.029049,0.071,0.007,2.25,0,0,25,0,16.549,,0.285,0.672,0,11.84,5.424,16.549
15912,10.131,1.23E-05,0.398,16-Jan-20,11:16:31,2.246,0.002,2.244,0.001,16.461,0.013,16.395,0.028806,0.071,0.007,2.25,0,0,25,0,16.461,,0.284,0.68,0,11.778,5.264,16.461
16016,10.131,1.23E-05,0.397,16-Jan-20,11:16:36,2.252,0.005,2.247,0.002,16.481,0.038,16.415,0.028965,0.071,0.007,2.25,0,0,25,0,16.481,,0.622,0.633,0.657,6.238,6.045,5.661
16120,10.131,1.23E-05,0.398,16-Jan-20,11:16:40,2.25,0.002,2.249,0.001,16.504,0.014,16.443,0.028979,0.071,0.007,2.25,0,0,25,0,16.504,,0.648,0.669,0,5.817,5.455,16.504
16224,10.131,1.24E-05,0.398,16-Jan-20,11:16:44,2.249,0.002,2.248,0.001,16.486,0.012,16.438,0.028831,0.071,0.007,2.25,0,0,25,0,16.486,,0.275,0.292,0,11.948,11.676,16.486
16328,10.131,1.24E-05,0.398,16-Jan-20,11:16:48,2.252,0.003,2.248,0.001,16.503,0.023,16.442,0.028988,0.071,0.007,2.25,0,0,25,0,16.503,,0.688,0,0,5.141,16.503,16.503
16432,10.131,1.24E-05,0.398,16-Jan-20,11:16:52,2.253,0,2.252,0,16.522,0.003,16.471,0.028925,0.071,0.007,2.25,0,0,25,0,16.522,,0.288,0.698,0,11.769,4.991,16.522
16536,10.131,1.24E-05,0.398,16-Jan-20,11:16:56,2.25,-0.002,2.253,-0.001,16.479,-0.018,16.456,0.028781,0.071,0.007,2.25,0,0,25,0,16.479,,0.669,0.681,0.709,5.462,5.264,4.792
16640,10.131,1.24E-05,0.398,16-Jan-20,11:17:00,2.248,-0.001,2.249,-0.001,16.486,-0.009,16.441,0.029049,0.071,0.007,2.25,0,0,25,0,16.486,,0.673,0.694,0.74,5.387,5.038,4.279
16744,10.131,1.23E-05,0.398,16-Jan-20,11:17:05,2.247,0.002,2.246,0.001,16.459,0.011,16.421,0.028793,0.071,0.006,2.25,0,0,25,0,16.459,,0.649,0.661,0.686,5.78,5.574,5.162
16848,10.131,1.23E-05,0.399,16-Jan-20,11:17:09,2.251,0.001,2.25,0,16.517,0.004,16.455,0.028943,0.071,0.007,2.25,0,0,25,0,16.517,,0.588,0.607,0.696,6.807,6.493,5.021
16952,10.138,1.22E-05,0.399,16-Jan-20,11:17:13,2.248,-0.002,2.251,-0.001,16.497,-0.018,16.442,0.028994,0.071,0.006,2.25,0,0,25,0,16.497,,0.635,0.655,0.697,6.024,5.683,5.002
17056,10.138,1.22E-05,0.399,16-Jan-20,11:17:17,2.248,0.002,2.246,0.001,16.496,0.012,16.426,0.029039,0.071,0.006,2.25,0,0,25,0,16.496,,0.281,0,0,11.859,16.496,16.496
17160,10.138,1.22E-05,0.399,16-Jan-20,11:17:21,2.255,0.001,2.254,0,16.559,0.008,16.481,0.029067,0.071,0.007,2.25,0,0,25,0,16.559,,0.294,0.662,0.697,11.688,5.599,5.013
17264,10.138,1.21E-05,0.399,16-Jan-20,11:17:25,2.252,-0.001,2.253,-0.001,16.543,-0.009,16.475,0.029108,0.071,0.006,2.25,0,0,25,0,16.543,,0.581,0.718,0.755,6.93,4.669,4.053
17368,10.138,1.21E-05,0.398,16-Jan-20,11:17:29,2.251,0.001,2.25,0,16.507,0.007,16.46,0.029142,0.071,0.006,2.25,0,0,25,0,16.507,,0.663,0.689,0,5.557,5.141,16.507
17433,10.139,1.21E-05,0.399,16-Jan-20,11:17:32,2.248,0.002,2.246,0.001,16.525,0.016,16.434,0.029028,0.071,0.006,2.25,0,0,25,0,16.525,,0.291,0.678,0,11.713,5.325,16.525
17472,10.139,1.21E-05,0.399,16-Jan-20,11:17:34,2.25,0.006,2.244,0.003,16.539,0.045,16.419,0.029063,0.071,0.006,2.25,0,0,25,0,16.539,,0.657,0.677,0,5.679,5.346,16.539
17576,10.14,1.2E-05,0.398,16-Jan-20,11:17:38,2.25,0,2.25,0,16.499,0.002,16.46,0.02912,0.071,0.007,2.25,0,0,25,0,16.499,,0.594,0.655,0,6.692,5.685,16.499
17680,10.14,1.2E-05,0.398,16-Jan-20,11:17:42,2.25,-0.001,2.25,0,16.492,-0.004,16.459,0.029121,0.071,0.006,2.25,0,0,25,0,16.492,,0.719,0.731,0.757,4.636,4.428,4.012
17784,10.14,1.19E-05,0.398,16-Jan-20,11:17:46,2.251,0.002,2.249,0.001,16.5,0.018,16.453,0.029106,0.071,0.007,2.25,0,0,25,0,16.5,,0.642,0.662,0,5.903,5.575,16.5
17888,10.14,1.19E-05,0.398,16-Jan-20,11:17:50,2.252,0,2.252,0,16.488,-0.001,16.48,0.02883,0.071,0.006,2.25,0,0,25,0,16.488,,0.621,0.647,0.699,6.246,5.818,4.961
17992,10.14,1.18E-05,0.397,16-Jan-20,11:17:54,2.249,-0.003,2.252,-0.001,16.438,-0.024,16.452,0.028848,0.071,0.006,2.25,0,0,25,0,16.438,,0.616,0.683,0,6.311,5.209,16.438
18096,10.14,1.18E-05,0.398,16-Jan-20,11:17:59,2.249,0,2.248,0,16.466,0.002,16.451,0.029101,0.071,0.007,2.25,0,0,25,0,16.466,,0.558,0.589,0.68,7.273,6.764,5.267
18200,10.14,1.17E-05,0.397,16-Jan-20,11:18:03,2.248,0,2.248,0,16.447,0.003,16.447,0.028901,0.071,0.006,2.25,0,0,25,0,16.447,,0.633,0.664,0,6.044,5.531,16.447
18304,10.14,1.17E-05,0.398,16-Jan-20,11:18:07,2.247,0.003,2.244,0.001,16.451,0.025,16.419,0.028995,0.071,0.006,2.25,0,0,25,0,16.451,,0.639,0.656,0.689,5.941,5.665,5.114
18408,10.14,1.16E-05,0.398,16-Jan-20,11:18:11,2.248,0,2.247,0,16.457,0.002,16.443,0.028905,0.071,0.006,2.25,0,0,25,0,16.457,,0.633,0.66,0,6.033,5.598,16.457
18512,10.14,1.16E-05,0.398,16-Jan-20,11:18:15,2.249,0,2.249,0,16.459,0.002,16.454,0.029008,0.071,0.006,2.25,0,0,25,0,16.459,,0.589,0.619,0.69,6.764,6.278,5.107
18616,10.14,1.15E-05,0.398,16-Jan-20,11:18:19,2.249,0.002,2.247,0.001,16.489,0.012,16.441,0.028885,0.071,0.006,2.25,0,0,25,0,16.489,,0.65,0.677,0,5.764,5.328,16.489
18720,10.14,1.14E-05,0.398,16-Jan-20,11:18:23,2.247,0.002,2.245,0.001,16.471,0.015,16.426,0.028944,0.071,0.006,2.25,0,0,25,0,16.471,,0.653,0.691,0,5.714,5.086,16.471
18824,10.14,1.13E-05,0.399,16-Jan-20,11:18:28,2.251,-0.001,2.252,0,16.526,-0.007,16.473,0.028861,0.071,0.006,2.25,0,0,25,0,16.526,,0.606,0.664,0.777,6.508,5.561,3.683
18928,10.14,1.13E-05,0.398,16-Jan-20,11:18:32,2.249,0.001,2.248,0,16.494,0.006,16.451,0.029202,0.071,0.006,2.25,0,0,25,0,16.494,,0.561,0.583,0,7.243,6.878,16.494
19032,10.14,1.11E-05,0.399,16-Jan-20,11:18:36,2.249,0.003,2.246,0.001,16.512,0.021,16.431,0.028854,0.071,0.006,2.25,0,0,25,0,16.512,,0.607,0.689,0,6.49,5.129,16.512
19136,10.146,1.07E-05,0.399,16-Jan-20,11:18:40,2.25,0,2.25,0,16.551,0,16.477,0.029347,0.071,0.006,2.25,0,0,25,0,16.551,,0.665,0.688,0,5.545,5.158,16.551
19149,10.149,1.07E-05,0.4,16-Jan-20,11:18:41,2.247,0.001,2.246,0,16.53,0.007,16.445,0.029089,0.071,0.006,2.25,0,0,25,0,16.53,,0.648,0.668,0,5.812,5.493,16.53
19214,10.16,1.02E-05,0.4,16-Jan-20,11:18:43,2.25,0.003,2.246,0.001,16.571,0.023,16.466,0.029078,0.071,0.006,2.25,0,0,25,0,16.571,,0.64,0.656,0.69,5.973,5.695,5.139
19240,10.16,1.02E-05,0.4,16-Jan-20,11:18:44,2.249,0,2.249,0,16.549,0.001,16.485,0.028922,0.071,0.006,2.25,0,0,25,0,16.549,,0.649,0.673,0,5.802,5.41,16.549
19344,10.16,1.03E-05,0.399,16-Jan-20,11:18:48,2.25,0.001,2.248,0.001,16.536,0.009,16.48,0.028993,0.071,0.006,2.25,0,0,25,0,16.536,,0.584,0,0,6.886,16.536,16.536
19448,10.16,1.02E-05,0.399,16-Jan-20,11:18:53,2.249,-0.001,2.25,0,16.535,-0.005,16.49,0.029175,0.071,0.006,2.25,0,0,25,0,16.535,,0.643,0.673,0,5.9,5.411,16.535
19552,10.16,1.03E-05,0.398,16-Jan-20,11:18:57,2.252,-0.003,2.256,-0.002,16.51,-0.025,16.511,0.028882,0.071,0.006,2.25,0,0,25,0,16.51,,0.678,0.707,0.752,5.313,4.835,4.094
19656,10.16,1.03E-05,0.398,16-Jan-20,11:19:01,2.249,0.002,2.248,0.001,16.495,0.012,16.477,0.029153,0.071,0.006,2.25,0,0,25,0,16.495,,0.621,0.661,0,6.254,5.591,16.495
19760,10.16,1.03E-05,0.4,16-Jan-20,11:19:05,2.25,0.003,2.247,0.001,16.571,0.021,16.475,0.029114,0.071,0.006,2.25,0,0,25,0,16.571,,0.646,0.668,0,5.873,5.497,16.571
19864,10.161,1.03E-05,0.399,16-Jan-20,11:19:09,2.251,-0.002,2.253,-0.001,16.545,-0.012,16.504,0.028956,0.071,0.006,2.25,0,0,25,0,16.545,,0.665,0.691,0.741,5.546,5.111,4.289
19968,10.161,1.03E-05,0.399,16-Jan-20,11:19:13,2.253,0,2.253,0,16.532,-0.002,16.515,0.029122,0.071,0.006,2.25,0,0,25,0,16.532,,0.667,0.707,0.777,5.504,4.85,3.691
20072,10.161,1.02E-05,0.4,16-Jan-20,11:19:18,2.249,0.002,2.247,0.001,16.558,0.014,16.47,0.029088,0.071,0.006,2.25,0,0,25,0,16.558,,0.27,0.29,0,12.089,11.761,16.558
20176,10.166,1.01E-05,0.4,16-Jan-20,11:19:22,2.25,0,2.25,0,16.561,-0.001,16.491,0.02902,0.071,0.006,2.25,0,0,25,0,16.561,,0.599,0.724,0.755,6.643,4.57,4.061
20280,10.166,1.01E-05,0.399,16-Jan-20,11:19:26,2.25,0,2.25,0,16.514,-0.002,16.495,0.028982,0.071,0.006,2.25,0,0,25,0,16.514,,0.627,0.677,0.746,6.16,5.342,4.198
20384,10.166,1.01E-05,0.4,16-Jan-20,11:19:30,2.251,0.001,2.25,0,16.571,0.007,16.498,0.029078,0.07,0.006,2.25,0,0,25,0,16.571,,0.649,0.701,0,5.812,4.949,16.571
20488,10.166,1.01E-05,0.399,16-Jan-20,11:19:35,2.248,0.001,2.246,0.001,16.513,0.008,16.473,0.029078,0.071,0.006,2.25,0,0,25,0,16.513,,0.624,0.679,0,6.211,5.308,16.513
20592,10.166,1.01E-05,0.4,16-Jan-20,11:19:38,2.248,0.001,2.248,0,16.542,0.004,16.482,0.029357,0.07,0.005,2.25,0,0,25,0,16.542,,0,0,0,16.542,16.542,16.542
20683,10.172,1E-05,0.4,16-Jan-20,11:19:42,2.25,0,2.25,0,16.594,-0.002,16.525,0.029203,0.071,0.006,2.25,0,0,25,0,16.594,,0.687,0.714,0.767,5.201,4.753,3.865
20696,10.175,1.01E-05,0.401,16-Jan-20,11:19:43,2.249,-0.003,2.252,-0.001,16.592,-0.023,16.516,0.029152,0.071,0.006,2.25,0,0,25,0,16.592,,0.608,0.667,0.739,6.509,5.521,4.332
20800,10.175,1.01E-05,0.399,16-Jan-20,11:19:47,2.242,0,2.242,0,16.484,0.003,16.464,0.029059,0.07,0.006,2.25,0,0,25,0,16.484,,0.498,0,0,8.278,16.484,16.484
20904,10.175,1.01E-05,0.399,16-Jan-20,11:19:51,2.251,0.003,2.248,0.001,16.546,0.021,16.509,0.0292,0.07,0.005,2.25,0,0,25,0,16.546,,0.698,0,0,5.003,16.546,16.546
21008,10.175,1.01E-05,0.4,16-Jan-20,11:19:55,2.248,-0.003,2.251,-0.001,16.549,-0.019,16.51,0.029112,0.07,0.005,2.25,0,0,25,0,16.549,,0.636,0.663,0,6.024,5.585,16.549
21112,10.175,1.01E-05,0.399,16-Jan-20,11:19:59,2.25,0.001,2.248,0.001,16.519,0.011,16.512,0.029236,0.071,0.005,2.25,0,0,25,0,16.519,,0.282,0.293,0,11.859,11.672,16.519
21216,10.175,1.01E-05,0.4,16-Jan-20,11:20:03,2.249,0.004,2.245,0.002,16.548,0.028,16.49,0.029422,0.07,0.005,2.25,0,0,25,0,16.548,,0.632,0.684,0,6.095,5.235,16.548
21320,10.175,1.01E-05,0.4,16-Jan-20,11:20:07,2.249,0.001,2.248,0,16.58,0.007,16.511,0.028981,0.07,0.005,2.25,0,0,25,0,16.58,,0.551,0.585,0,7.439,6.889,16.58
21424,10.175,1.01E-05,0.4,16-Jan-20,11:20:12,2.251,0.002,2.249,0.001,16.566,0.011,16.518,0.02927,0.07,0.005,2.25,0,0,25,0,16.566,,0.664,0,0,5.574,16.566,16.566
21528,10.175,1.01E-05,0.399,16-Jan-20,11:20:16,2.252,0.002,2.25,0.001,16.557,0.014,16.525,0.029083,0.07,0.005,2.25,0,0,25,0,16.557,,0.653,0.671,0,5.741,5.452,16.557
21632,10.175,1.01E-05,0.399,16-Jan-20,11:20:20,2.251,0.003,2.247,0.001,16.553,0.023,16.506,0.029326,0.07,0.005,2.25,0,0,25,0,16.553,,0.643,0.674,0,5.906,5.404,16.553
21736,10.175,1.01E-05,0.4,16-Jan-20,11:20:24,2.25,0.002,2.248,0.001,16.584,0.014,16.509,0.029162,0.07,0.005,2.25,0,0,25,0,16.584,,0.681,0,0,5.286,16.584,16.584
21840,10.175,1E-05,0.4,16-Jan-20,11:20:28,2.25,0,2.25,0,16.563,-0.001,16.522,0.029403,0.07,0.005,2.25,0,0,25,0,16.563,,0.658,0.709,0.773,5.662,4.815,3.764
21944,10.176,1E-05,0.4,16-Jan-20,11:20:32,2.247,0,2.247,0,16.573,0.001,16.502,0.02902,0.07,0.005,2.25,0,0,25,0,16.573,,0.672,0,0,5.438,16.573,16.573
22048,10.176,1E-05,0.399,16-Jan-20,11:20:37,2.249,0,2.249,0,16.541,-0.002,16.519,0.029053,0.07,0.005,2.25,0,0,25,0,16.541,,0.631,0.659,0.724,6.105,5.64,4.559
22152,10.176,9.9E-06,0.4,16-Jan-20,11:20:41,2.249,0.001,2.249,0,16.556,0.005,16.516,0.02914,0.07,0.005,2.25,0,0,25,0,16.556,,0.638,0,0,5.992,16.556,16.556
22256,10.184,9.8E-06,0.401,16-Jan-20,11:20:45,2.25,-0.001,2.25,0,16.612,-0.004,16.532,0.029309,0.07,0.005,2.25,0,0,25,0,16.612,,0.273,0.286,0.743,12.073,11.858,4.274
22256,10.184,9.9E-06,0.401,16-Jan-20,11:20:45,2.25,-0.001,2.25,0,16.612,-0.004,16.532,0.029309,0.07,0.005,2.25,0,0,25,0,16.612,,0.273,0.286,0.743,12.073,11.858,4.274
22360,10.184,9.8E-06,0.399,16-Jan-20,11:20:49,2.252,0,2.251,0,16.554,0.002,16.545,0.029244,0.07,0.005,2.25,0,0,25,0,16.554,,0.597,0.695,0,6.665,5.044,16.554
22464,10.19,9.9E-06,0.401,16-Jan-20,11:20:53,2.248,0.004,2.244,0.002,16.613,0.028,16.499,0.02956,0.07,0.005,2.25,0,0,25,0,16.613,,0.284,0,0,11.889,16.613,16.613
22568,10.194,1E-05,0.4,16-Jan-20,11:20:57,2.249,-0.001,2.25,0,16.585,-0.007,16.535,0.028922,0.07,0.005,2.25,0,0,25,0,16.585,,0.622,0.649,0.704,6.269,5.816,4.91
22672,10.194,1E-05,0.4,16-Jan-20,11:21:02,2.249,0.001,2.248,0.001,16.563,0.01,16.524,0.029048,0.07,0.005,2.25,0,0,25,0,16.563,,0.66,0,0,5.625,16.563,16.563
22776,10.194,1E-05,0.401,16-Jan-20,11:21:06,2.247,0.001,2.246,0.001,16.599,0.009,16.51,0.029388,0.07,0.005,2.25,0,0,25,0,16.599,,0.293,0.67,0,11.729,5.482,16.599
22880,10.194,1E-05,0.4,16-Jan-20,11:21:10,2.25,-0.001,2.251,0,16.59,-0.004,16.542,0.02939,0.07,0.005,2.25,0,0,25,0,16.59,,0.648,0.675,0.726,5.835,5.399,4.552
22984,10.194,1E-05,0.401,16-Jan-20,11:21:14,2.252,0,2.252,0,16.627,0,16.554,0.029135,0.07,0.005,2.25,0,0,25,0,16.627,,0.255,0.272,0,12.391,12.096,16.627
23023,10.195,1.01E-05,0.401,16-Jan-20,11:21:16,2.249,0.002,2.246,0.001,16.624,0.015,16.514,0.029467,0.07,0.005,2.25,0,0,25,0,16.624,,0.595,0.658,0,6.735,5.68,16.624
23088,10.198,9.8E-06,0.401,16-Jan-20,11:21:18,2.249,0,2.249,0,16.595,0,16.53,0.029242,0.07,0.005,2.25,0,0,25,0,16.595,,0,0,0,16.595,16.595,16.595
23192,10.198,9.9E-06,0.4,16-Jan-20,11:21:22,2.248,0.003,2.245,0.001,16.569,0.023,16.505,0.029317,0.07,0.005,2.25,0,0,25,0,16.569,,0.273,0.675,0,12.045,5.382,16.569
23296,10.198,9.9E-06,0.401,16-Jan-20,11:21:27,2.245,0.001,2.244,0.001,16.599,0.01,16.494,0.029299,0.07,0.005,2.25,0,0,25,0,16.599,,0,0,0,16.599,16.599,16.599
23335,10.207,9.9E-06,0.402,16-Jan-20,11:21:28,2.252,0,2.252,0,16.672,0,16.556,0.029405,0.07,0.005,2.25,0,0,25,0,16.672,,0.668,0.693,0,5.535,5.125,16.672
23400,10.208,1E-05,0.402,16-Jan-20,11:21:31,2.25,0.001,2.249,0,16.642,0.005,16.534,0.029393,0.07,0.005,2.25,0,0,25,0,16.642,,0.625,0.666,0,6.237,5.566,16.642
23504,10.208,1.01E-05,0.401,16-Jan-20,11:21:35,2.247,0.002,2.245,0.001,16.593,0.013,16.516,0.029324,0.07,0.005,2.25,0,0,25,0,16.593,,0.644,0.671,0,5.91,5.467,16.593
23608,10.208,1.01E-05,0.401,16-Jan-20,11:21:39,2.248,0.002,2.246,0.001,16.581,0.013,16.52,0.029245,0.07,0.005,2.25,0,0,25,0,16.581,,0.588,0.606,0,6.83,6.528,16.581
23712,10.208,1.01E-05,0.401,16-Jan-20,11:21:43,2.247,0.003,2.245,0.001,16.614,0.019,16.518,0.029443,0.07,0.005,2.25,0,0,25,0,16.614,,0.572,0.605,0,7.102,6.571,16.614
23816,10.212,1.02E-05,0.402,16-Jan-20,11:21:47,2.249,-0.001,2.25,0,16.641,-0.004,16.55,0.029174,0.07,0.005,2.25,0,0,25,0,16.641,,0.596,0.684,0.751,6.731,5.258,4.14
23920,10.212,1.02E-05,0.4,16-Jan-20,11:21:52,2.247,0.002,2.245,0.001,16.57,0.017,16.536,0.029131,0.07,0.005,2.25,0,0,25,0,16.57,,0.637,0.702,0,6.008,4.946,16.57
24024,10.212,1.03E-05,0.401,16-Jan-20,11:21:56,2.253,0.002,2.251,0.001,16.624,0.015,16.581,0.029256,0.071,0.005,2.25,0,0,25,0,16.624,,0.589,0,0,6.827,16.624,16.624
